# ref_application_id 451257172939091
ID	quantity_to_sell_on_facebook	description	condition	mpn	title	availability	price	link	image_link	brand	shipping_length	shipping_height	shipping_width	item_group_id	google_product_category	product_type	shipping_weight	sale_price	sale_price_effective_date
10227-AZ-44	1	"
calça jeans
cinuta alta
fechamento frontal com zíper e botão metal
lavagem clara e com rasgos
bolso frontal 
bolso traseiro

"	new	71556	"Calça Jeans Clara Mom"	"in stock"	"379.99 BRL"	https://paolagiacomelli.com.br/produto/calca-jeans-clara-mom/?attribute_pa_cor=azul-claro&attribute_pa_tamanho=44	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAJeansClaraMom-jeans_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71533	"Apparel & Accessories > Clothing > Dresses"	"Calça Jeans Slim"	"646 g"		
10231-VE-34	1	"
calça jeans
cintura alta
fechamento frontal com zíper e botão de metal
bolso  frontal chapado
bolso traseiro chapado
bolso com lapela na lateral do joelho
recorte pespontado no joelho
prega na barra

"	new	71557	"Calça Jeans Livia"	"in stock"	"379.99 BRL"	https://paolagiacomelli.com.br/produto/calca-jeans-livia/?attribute_pa_cor=verde&attribute_pa_tamanho=34	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAJeansLivia-verde_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71534	"Apparel & Accessories > Clothing > Dresses"	"Calça Jeans Slim"	"660 g"		
10231-VE-36	1	"
calça jeans
cintura alta
fechamento frontal com zíper e botão de metal
bolso  frontal chapado
bolso traseiro chapado
bolso com lapela na lateral do joelho
recorte pespontado no joelho
prega na barra

"	new	71558	"Calça Jeans Livia"	"in stock"	"379.99 BRL"	https://paolagiacomelli.com.br/produto/calca-jeans-livia/?attribute_pa_cor=verde&attribute_pa_tamanho=36	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAJeansLivia-verde_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71534	"Apparel & Accessories > Clothing > Dresses"	"Calça Jeans Slim"	"660 g"		
10231-VE-38	1	"
calça jeans
cintura alta
fechamento frontal com zíper e botão de metal
bolso  frontal chapado
bolso traseiro chapado
bolso com lapela na lateral do joelho
recorte pespontado no joelho
prega na barra

"	new	71559	"Calça Jeans Livia"	"in stock"	"379.99 BRL"	https://paolagiacomelli.com.br/produto/calca-jeans-livia/?attribute_pa_cor=verde&attribute_pa_tamanho=38	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAJeansLivia-verde_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71534	"Apparel & Accessories > Clothing > Dresses"	"Calça Jeans Slim"	"660 g"		
10231-VE-40	1	"
calça jeans
cintura alta
fechamento frontal com zíper e botão de metal
bolso  frontal chapado
bolso traseiro chapado
bolso com lapela na lateral do joelho
recorte pespontado no joelho
prega na barra

"	new	71560	"Calça Jeans Livia"	"in stock"	"379.99 BRL"	https://paolagiacomelli.com.br/produto/calca-jeans-livia/?attribute_pa_cor=verde&attribute_pa_tamanho=40	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAJeansLivia-verde_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71534	"Apparel & Accessories > Clothing > Dresses"	"Calça Jeans Slim"	"660 g"		
10231-VE-42	1	"
calça jeans
cintura alta
fechamento frontal com zíper e botão de metal
bolso  frontal chapado
bolso traseiro chapado
bolso com lapela na lateral do joelho
recorte pespontado no joelho
prega na barra

"	new	71561	"Calça Jeans Livia"	"in stock"	"379.99 BRL"	https://paolagiacomelli.com.br/produto/calca-jeans-livia/?attribute_pa_cor=verde&attribute_pa_tamanho=42	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAJeansLivia-verde_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71534	"Apparel & Accessories > Clothing > Dresses"	"Calça Jeans Slim"	"660 g"		
10231-VE-44	1	"
calça jeans
cintura alta
fechamento frontal com zíper e botão de metal
bolso  frontal chapado
bolso traseiro chapado
bolso com lapela na lateral do joelho
recorte pespontado no joelho
prega na barra

"	new	71562	"Calça Jeans Livia"	"in stock"	"379.99 BRL"	https://paolagiacomelli.com.br/produto/calca-jeans-livia/?attribute_pa_cor=verde&attribute_pa_tamanho=44	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAJeansLivia-verde_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71534	"Apparel & Accessories > Clothing > Dresses"	"Calça Jeans Slim"	"660 g"		
10231-OF-34		"
calça jeans
cintura alta
fechamento frontal com zíper e botão de metal
bolso  frontal chapado
bolso traseiro chapado
bolso com lapela na lateral do joelho
recorte pespontado no joelho
prega na barra

"	new	71563	"Calça Jeans Livia"	"out of stock"	"379.99 BRL"	https://paolagiacomelli.com.br/produto/calca-jeans-livia/?attribute_pa_cor=off&attribute_pa_tamanho=34	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAJeansLivia-branco_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71534	"Apparel & Accessories > Clothing > Dresses"	"Calça Jeans Slim"	"660 g"		
10231-OF-36		"
calça jeans
cintura alta
fechamento frontal com zíper e botão de metal
bolso  frontal chapado
bolso traseiro chapado
bolso com lapela na lateral do joelho
recorte pespontado no joelho
prega na barra

"	new	71564	"Calça Jeans Livia"	"out of stock"	"379.99 BRL"	https://paolagiacomelli.com.br/produto/calca-jeans-livia/?attribute_pa_cor=off&attribute_pa_tamanho=36	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAJeansLivia-branco_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71534	"Apparel & Accessories > Clothing > Dresses"	"Calça Jeans Slim"	"660 g"		
10231-OF-38	1	"
calça jeans
cintura alta
fechamento frontal com zíper e botão de metal
bolso  frontal chapado
bolso traseiro chapado
bolso com lapela na lateral do joelho
recorte pespontado no joelho
prega na barra

"	new	71565	"Calça Jeans Livia"	"in stock"	"379.99 BRL"	https://paolagiacomelli.com.br/produto/calca-jeans-livia/?attribute_pa_cor=off&attribute_pa_tamanho=38	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAJeansLivia-branco_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71534	"Apparel & Accessories > Clothing > Dresses"	"Calça Jeans Slim"	"660 g"		
10231-OF-40	1	"
calça jeans
cintura alta
fechamento frontal com zíper e botão de metal
bolso  frontal chapado
bolso traseiro chapado
bolso com lapela na lateral do joelho
recorte pespontado no joelho
prega na barra

"	new	71566	"Calça Jeans Livia"	"in stock"	"379.99 BRL"	https://paolagiacomelli.com.br/produto/calca-jeans-livia/?attribute_pa_cor=off&attribute_pa_tamanho=40	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAJeansLivia-branco_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71534	"Apparel & Accessories > Clothing > Dresses"	"Calça Jeans Slim"	"660 g"		
10231-OF-42	1	"
calça jeans
cintura alta
fechamento frontal com zíper e botão de metal
bolso  frontal chapado
bolso traseiro chapado
bolso com lapela na lateral do joelho
recorte pespontado no joelho
prega na barra

"	new	71567	"Calça Jeans Livia"	"in stock"	"379.99 BRL"	https://paolagiacomelli.com.br/produto/calca-jeans-livia/?attribute_pa_cor=off&attribute_pa_tamanho=42	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAJeansLivia-branco_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71534	"Apparel & Accessories > Clothing > Dresses"	"Calça Jeans Slim"	"660 g"		
10231-OF-44	1	"
calça jeans
cintura alta
fechamento frontal com zíper e botão de metal
bolso  frontal chapado
bolso traseiro chapado
bolso com lapela na lateral do joelho
recorte pespontado no joelho
prega na barra

"	new	71568	"Calça Jeans Livia"	"in stock"	"379.99 BRL"	https://paolagiacomelli.com.br/produto/calca-jeans-livia/?attribute_pa_cor=off&attribute_pa_tamanho=44	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAJeansLivia-branco_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71534	"Apparel & Accessories > Clothing > Dresses"	"Calça Jeans Slim"	"660 g"		
10205-VE-34		"
calça pantalona com fechamento na lateral com zíper invisível
cós largo e entretelado
bolso faca grande e sobreposto

"	new	71574	"Calça Karina"	"out of stock"	"399.99 BRL"	https://paolagiacomelli.com.br/produto/calca-karina/?attribute_pa_cor=vermelho&attribute_pa_tamanho=34	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAKarina-vermelho_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71535	"Apparel & Accessories > Clothing > Dresses"	"Calça Pantalona"	"483 g"		
10205-VE-36		"
calça pantalona com fechamento na lateral com zíper invisível
cós largo e entretelado
bolso faca grande e sobreposto

"	new	71575	"Calça Karina"	"out of stock"	"399.99 BRL"	https://paolagiacomelli.com.br/produto/calca-karina/?attribute_pa_cor=vermelho&attribute_pa_tamanho=36	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAKarina-vermelho_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71535	"Apparel & Accessories > Clothing > Dresses"	"Calça Pantalona"	"483 g"		
10205-VE-38		"
calça pantalona com fechamento na lateral com zíper invisível
cós largo e entretelado
bolso faca grande e sobreposto

"	new	71576	"Calça Karina"	"out of stock"	"399.99 BRL"	https://paolagiacomelli.com.br/produto/calca-karina/?attribute_pa_cor=vermelho&attribute_pa_tamanho=38	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAKarina-vermelho_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71535	"Apparel & Accessories > Clothing > Dresses"	"Calça Pantalona"	"483 g"		
10205-VE-40		"
calça pantalona com fechamento na lateral com zíper invisível
cós largo e entretelado
bolso faca grande e sobreposto

"	new	71577	"Calça Karina"	"out of stock"	"399.99 BRL"	https://paolagiacomelli.com.br/produto/calca-karina/?attribute_pa_cor=vermelho&attribute_pa_tamanho=40	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAKarina-vermelho_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71535	"Apparel & Accessories > Clothing > Dresses"	"Calça Pantalona"	"483 g"		
10205-VE-42		"
calça pantalona com fechamento na lateral com zíper invisível
cós largo e entretelado
bolso faca grande e sobreposto

"	new	71578	"Calça Karina"	"out of stock"	"399.99 BRL"	https://paolagiacomelli.com.br/produto/calca-karina/?attribute_pa_cor=vermelho&attribute_pa_tamanho=42	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAKarina-vermelho_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71535	"Apparel & Accessories > Clothing > Dresses"	"Calça Pantalona"	"483 g"		
10205-VE-44		"
calça pantalona com fechamento na lateral com zíper invisível
cós largo e entretelado
bolso faca grande e sobreposto

"	new	71579	"Calça Karina"	"out of stock"	"399.99 BRL"	https://paolagiacomelli.com.br/produto/calca-karina/?attribute_pa_cor=vermelho&attribute_pa_tamanho=44	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAKarina-vermelho_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71535	"Apparel & Accessories > Clothing > Dresses"	"Calça Pantalona"	"483 g"		
10205-AZ-34		"
calça pantalona com fechamento na lateral com zíper invisível
cós largo e entretelado
bolso faca grande e sobreposto

"	new	71580	"Calça Karina"	"out of stock"	"399.99 BRL"	https://paolagiacomelli.com.br/produto/calca-karina/?attribute_pa_cor=azul&attribute_pa_tamanho=34	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAKarina-azulmarinho_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71535	"Apparel & Accessories > Clothing > Dresses"	"Calça Pantalona"	"483 g"		
10205-AZ-36		"
calça pantalona com fechamento na lateral com zíper invisível
cós largo e entretelado
bolso faca grande e sobreposto

"	new	71581	"Calça Karina"	"out of stock"	"399.99 BRL"	https://paolagiacomelli.com.br/produto/calca-karina/?attribute_pa_cor=azul&attribute_pa_tamanho=36	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAKarina-azulmarinho_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71535	"Apparel & Accessories > Clothing > Dresses"	"Calça Pantalona"	"483 g"		
10205-AZ-38		"
calça pantalona com fechamento na lateral com zíper invisível
cós largo e entretelado
bolso faca grande e sobreposto

"	new	71582	"Calça Karina"	"out of stock"	"399.99 BRL"	https://paolagiacomelli.com.br/produto/calca-karina/?attribute_pa_cor=azul&attribute_pa_tamanho=38	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAKarina-azulmarinho_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71535	"Apparel & Accessories > Clothing > Dresses"	"Calça Pantalona"	"483 g"		
10205-AZ-40		"
calça pantalona com fechamento na lateral com zíper invisível
cós largo e entretelado
bolso faca grande e sobreposto

"	new	71583	"Calça Karina"	"out of stock"	"399.99 BRL"	https://paolagiacomelli.com.br/produto/calca-karina/?attribute_pa_cor=azul&attribute_pa_tamanho=40	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAKarina-azulmarinho_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71535	"Apparel & Accessories > Clothing > Dresses"	"Calça Pantalona"	"483 g"		
10205-AZ-42		"
calça pantalona com fechamento na lateral com zíper invisível
cós largo e entretelado
bolso faca grande e sobreposto

"	new	71584	"Calça Karina"	"out of stock"	"399.99 BRL"	https://paolagiacomelli.com.br/produto/calca-karina/?attribute_pa_cor=azul&attribute_pa_tamanho=42	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAKarina-azulmarinho_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71535	"Apparel & Accessories > Clothing > Dresses"	"Calça Pantalona"	"483 g"		
10205-AZ-44		"
calça pantalona com fechamento na lateral com zíper invisível
cós largo e entretelado
bolso faca grande e sobreposto

"	new	71585	"Calça Karina"	"out of stock"	"399.99 BRL"	https://paolagiacomelli.com.br/produto/calca-karina/?attribute_pa_cor=azul&attribute_pa_tamanho=44	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CalcAKarina-azulmarinho_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71535	"Apparel & Accessories > Clothing > Dresses"	"Calça Pantalona"	"483 g"		
10206-VE-PP	1	"camisa manga longa
fechamento frontal  e dos punho com botões tingido na cor do tecido
barra fraldada com pequena fenda lateral
comprimento costa maior que comprimento frente

"	new	71586	"Camisa Karina"	"in stock"	"369.99 BRL"	https://paolagiacomelli.com.br/produto/camisa-karina/?attribute_pa_cor=vermelho&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CamisaKarina-vermelho_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71515	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Longa"	"423 g"		
10206-VE-P	1	"camisa manga longa
fechamento frontal  e dos punho com botões tingido na cor do tecido
barra fraldada com pequena fenda lateral
comprimento costa maior que comprimento frente

"	new	71587	"Camisa Karina"	"in stock"	"369.99 BRL"	https://paolagiacomelli.com.br/produto/camisa-karina/?attribute_pa_cor=vermelho&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CamisaKarina-vermelho_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71515	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Longa"	"423 g"		
10206-VE-M	1	"camisa manga longa
fechamento frontal  e dos punho com botões tingido na cor do tecido
barra fraldada com pequena fenda lateral
comprimento costa maior que comprimento frente

"	new	71588	"Camisa Karina"	"in stock"	"369.99 BRL"	https://paolagiacomelli.com.br/produto/camisa-karina/?attribute_pa_cor=vermelho&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CamisaKarina-vermelho_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71515	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Longa"	"423 g"		
10206-VE-G	1	"camisa manga longa
fechamento frontal  e dos punho com botões tingido na cor do tecido
barra fraldada com pequena fenda lateral
comprimento costa maior que comprimento frente

"	new	71589	"Camisa Karina"	"in stock"	"369.99 BRL"	https://paolagiacomelli.com.br/produto/camisa-karina/?attribute_pa_cor=vermelho&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CamisaKarina-vermelho_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71515	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Longa"	"423 g"		
10206-VE-GG		"camisa manga longa
fechamento frontal  e dos punho com botões tingido na cor do tecido
barra fraldada com pequena fenda lateral
comprimento costa maior que comprimento frente

"	new	71590	"Camisa Karina"	"out of stock"	"369.99 BRL"	https://paolagiacomelli.com.br/produto/camisa-karina/?attribute_pa_cor=vermelho&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CamisaKarina-vermelho_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71515	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Longa"	"423 g"		
10206-AZ-PP		"camisa manga longa
fechamento frontal  e dos punho com botões tingido na cor do tecido
barra fraldada com pequena fenda lateral
comprimento costa maior que comprimento frente

"	new	71591	"Camisa Karina"	"out of stock"	"369.99 BRL"	https://paolagiacomelli.com.br/produto/camisa-karina/?attribute_pa_cor=azul&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CamisaKarina-azulmarinho_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71515	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Longa"	"423 g"		
10206-AZ-P		"camisa manga longa
fechamento frontal  e dos punho com botões tingido na cor do tecido
barra fraldada com pequena fenda lateral
comprimento costa maior que comprimento frente

"	new	71592	"Camisa Karina"	"out of stock"	"369.99 BRL"	https://paolagiacomelli.com.br/produto/camisa-karina/?attribute_pa_cor=azul&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CamisaKarina-azulmarinho_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71515	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Longa"	"423 g"		
10206-AZ-M		"camisa manga longa
fechamento frontal  e dos punho com botões tingido na cor do tecido
barra fraldada com pequena fenda lateral
comprimento costa maior que comprimento frente

"	new	71593	"Camisa Karina"	"out of stock"	"369.99 BRL"	https://paolagiacomelli.com.br/produto/camisa-karina/?attribute_pa_cor=azul&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CamisaKarina-azulmarinho_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71515	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Longa"	"423 g"		
10206-AZ-G		"camisa manga longa
fechamento frontal  e dos punho com botões tingido na cor do tecido
barra fraldada com pequena fenda lateral
comprimento costa maior que comprimento frente

"	new	71594	"Camisa Karina"	"out of stock"	"369.99 BRL"	https://paolagiacomelli.com.br/produto/camisa-karina/?attribute_pa_cor=azul&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CamisaKarina-azulmarinho_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71515	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Longa"	"423 g"		
10206-AZ-GG		"camisa manga longa
fechamento frontal  e dos punho com botões tingido na cor do tecido
barra fraldada com pequena fenda lateral
comprimento costa maior que comprimento frente

"	new	71595	"Camisa Karina"	"out of stock"	"369.99 BRL"	https://paolagiacomelli.com.br/produto/camisa-karina/?attribute_pa_cor=azul&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CamisaKarina-azulmarinho_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71515	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Longa"	"423 g"		
10203-PR-PP	1	"casaqueto manga longa
fechamento frontal  e dos punho com botões tingido na cor do tecido
barra com faixa longa para amarração
bolsos frontal com lapela
recorte costas com detalhe de vivo do próprio tecido

"	new	71596	"Casaqueto Karina"	"in stock"	"419.99 BRL"	https://paolagiacomelli.com.br/produto/casaqueto-karina/?attribute_pa_cor=preto&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CasaquetoKarina-preto_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71516	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Longa"	"485 g"		
10203-PR-P	1	"casaqueto manga longa
fechamento frontal  e dos punho com botões tingido na cor do tecido
barra com faixa longa para amarração
bolsos frontal com lapela
recorte costas com detalhe de vivo do próprio tecido

"	new	71597	"Casaqueto Karina"	"in stock"	"419.99 BRL"	https://paolagiacomelli.com.br/produto/casaqueto-karina/?attribute_pa_cor=preto&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CasaquetoKarina-preto_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71516	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Longa"	"485 g"		
10203-PR-M	1	"casaqueto manga longa
fechamento frontal  e dos punho com botões tingido na cor do tecido
barra com faixa longa para amarração
bolsos frontal com lapela
recorte costas com detalhe de vivo do próprio tecido

"	new	71598	"Casaqueto Karina"	"in stock"	"419.99 BRL"	https://paolagiacomelli.com.br/produto/casaqueto-karina/?attribute_pa_cor=preto&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CasaquetoKarina-preto_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71516	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Longa"	"485 g"		
10203-PR-G	1	"casaqueto manga longa
fechamento frontal  e dos punho com botões tingido na cor do tecido
barra com faixa longa para amarração
bolsos frontal com lapela
recorte costas com detalhe de vivo do próprio tecido

"	new	71599	"Casaqueto Karina"	"in stock"	"419.99 BRL"	https://paolagiacomelli.com.br/produto/casaqueto-karina/?attribute_pa_cor=preto&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CasaquetoKarina-preto_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71516	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Longa"	"485 g"		
10203-PR-GG	1	"casaqueto manga longa
fechamento frontal  e dos punho com botões tingido na cor do tecido
barra com faixa longa para amarração
bolsos frontal com lapela
recorte costas com detalhe de vivo do próprio tecido

"	new	71600	"Casaqueto Karina"	"in stock"	"419.99 BRL"	https://paolagiacomelli.com.br/produto/casaqueto-karina/?attribute_pa_cor=preto&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CasaquetoKarina-preto_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71516	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Longa"	"485 g"		
10203-NA-PP		"casaqueto manga longa
fechamento frontal  e dos punho com botões tingido na cor do tecido
barra com faixa longa para amarração
bolsos frontal com lapela
recorte costas com detalhe de vivo do próprio tecido

"	new	71601	"Casaqueto Karina"	"out of stock"	"419.99 BRL"	https://paolagiacomelli.com.br/produto/casaqueto-karina/?attribute_pa_cor=natural&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CasaquetoKarina-branco_02.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71516	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Longa"	"485 g"		
10203-NA-P		"casaqueto manga longa
fechamento frontal  e dos punho com botões tingido na cor do tecido
barra com faixa longa para amarração
bolsos frontal com lapela
recorte costas com detalhe de vivo do próprio tecido

"	new	71602	"Casaqueto Karina"	"out of stock"	"419.99 BRL"	https://paolagiacomelli.com.br/produto/casaqueto-karina/?attribute_pa_cor=natural&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CasaquetoKarina-branco_02.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71516	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Longa"	"485 g"		
10203-NA-M		"casaqueto manga longa
fechamento frontal  e dos punho com botões tingido na cor do tecido
barra com faixa longa para amarração
bolsos frontal com lapela
recorte costas com detalhe de vivo do próprio tecido

"	new	71603	"Casaqueto Karina"	"out of stock"	"419.99 BRL"	https://paolagiacomelli.com.br/produto/casaqueto-karina/?attribute_pa_cor=natural&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CasaquetoKarina-branco_02.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71516	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Longa"	"485 g"		
10203-NA-G		"casaqueto manga longa
fechamento frontal  e dos punho com botões tingido na cor do tecido
barra com faixa longa para amarração
bolsos frontal com lapela
recorte costas com detalhe de vivo do próprio tecido

"	new	71604	"Casaqueto Karina"	"out of stock"	"419.99 BRL"	https://paolagiacomelli.com.br/produto/casaqueto-karina/?attribute_pa_cor=natural&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CasaquetoKarina-branco_02.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71516	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Longa"	"485 g"		
10203-NA-GG		"casaqueto manga longa
fechamento frontal  e dos punho com botões tingido na cor do tecido
barra com faixa longa para amarração
bolsos frontal com lapela
recorte costas com detalhe de vivo do próprio tecido

"	new	71605	"Casaqueto Karina"	"out of stock"	"419.99 BRL"	https://paolagiacomelli.com.br/produto/casaqueto-karina/?attribute_pa_cor=natural&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/CasaquetoKarina-branco_02.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71516	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Longa"	"485 g"		
10197-PR-PP	1	"
conjunto de top e mini saia
top tomara que caia duplo, entretelado e embutido
fechamento traseiro com zíper destacável de nylon
saia assímetrica dupla com fenda frontal
detalhe em nervuras
botões de metal dourado para a cor preta
botões de metal com strass prata para a cor roxo

"	new	71606	"Conjunto Luana"	"in stock"	"579.99 BRL"	https://paolagiacomelli.com.br/produto/conjunto-luana/?attribute_pa_cor=preto&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2022/03/ConjuntoLuana-preto_01.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	71517	"Apparel & Accessories > Clothing > Dresses"	Conjunto	"495 g"		
